IID	Group	Sex	Date	Population	NumSNPs	k1	k2	k3
TU875_SX9	EF-ADMIX	F	6338.0	Switzerland_LN	505488	0.231096	0.768894	0.000010
TU877_SX11	EF-ADMIX	F	6355.0	Switzerland_LN	712412	0.231552	0.768438	0.000010
Aes19	EF-ADMIX	M	4825.0	Switzerland_LN_1d.rel.Aes12.1d.rel.Aes3	545107	0.194204	0.805786	0.000010
Aes15	EF-ADMIX	F	4899.0	Switzerland_LN_1d.rel.Aes14	344138	0.213941	0.786049	0.000010
MX219	EF-ADMIX	M	5130.0	Switzerland_LN_1d.rel.MX209	51618	0.208674	0.791316	0.000010
MX183	EF-ADMIX	M	5160.0	Switzerland_LN_brother.MX211	470049	0.223459	0.776531	0.000010
Aes11	EF-ADMIX	F	4885.0	Switzerland_LN_daughter.Aes17	534287	0.204087	0.795903	0.000010
Aes12	EF-ADMIX	M	4864.0	Switzerland_LN_father.or.son.Aes24.1d.rel.Aes19.1d.rel.Aes3	452872	0.192059	0.807931	0.000010
MX187	EF-ADMIX	M	5055.0	Switzerland_LN_father.or.son.MX212.MX150	448381	0.206900	0.793090	0.000010
NA20502.SG	TSI.SG	F	0	TSI.SG	1035335	0.014250	0.448858	0.536892
NA20503.SG	TSI.SG	F	0	TSI.SG	1131941	0.002136	0.440566	0.557299
NA20504.SG	TSI.SG	F	0	TSI.SG	1138570	0.039421	0.460295	0.500284
NA20505.SG	TSI.SG	F	0	TSI.SG	1145138	0.021764	0.466434	0.511802
NA20506.SG	TSI.SG	F	0	TSI.SG	1148035	0.000045	0.449200	0.550756
NA20507.SG	TSI.SG	F	0	TSI.SG	1134244	0.012759	0.450648	0.536593
NA20508.SG	TSI.SG	F	0	TSI.SG	1144245	0.008307	0.453459	0.538234
NA20509.SG	TSI.SG	M	0	TSI.SG	1143298	0.007517	0.484502	0.507980
NA20510.SG	TSI.SG	M	0	TSI.SG	1144170	0.021842	0.458353	0.519805
NA20511.SG	TSI.SG	M	0	TSI.SG	1143993	0.027351	0.438338	0.534311
NA20512.SG	TSI.SG	M	0	TSI.SG	1147113	0.015540	0.504665	0.479795
NA20513.SG	TSI.SG	M	0	TSI.SG	1129833	0.000010	0.455387	0.544603
NA20514.SG	TSI.SG	F	0	TSI.SG	1136209	0.013229	0.466127	0.520643
NA20515.SG	TSI.SG	M	0	TSI.SG	1140216	0.022219	0.442621	0.535160
NA20516.SG	TSI.SG	M	0	TSI.SG	1146425	0.030048	0.471768	0.498184
NA20517.SG	TSI.SG	F	0	TSI.SG	1148256	0.026257	0.467839	0.505904
NA20518.SG	TSI.SG	M	0	TSI.SG	1147806	0.030247	0.436741	0.533012
NA20519.SG	TSI.SG	M	0	TSI.SG	1141936	0.019734	0.478594	0.501672
NA20520.SG	TSI.SG	M	0	TSI.SG	1144465	0.022964	0.449490	0.527546
NA20521.SG	TSI.SG	M	0	TSI.SG	1143069	0.015740	0.478920	0.505340
NA20522.SG	TSI.SG	F	0	TSI.SG	1148177	0.024421	0.474146	0.501433
NA20524.SG	TSI.SG	M	0	TSI.SG	1148004	0.046322	0.472916	0.480763
NA20525.SG	TSI.SG	M	0	TSI.SG	1147262	0.013271	0.457779	0.528950
NA20526.SG	TSI.SG	F	0	TSI.SG	1136656	0.027674	0.457823	0.514503
NA20527.SG	TSI.SG	M	0	TSI.SG	1147855	0.025514	0.459148	0.515339
NA20528.SG	TSI.SG	M	0	TSI.SG	1144199	0.018986	0.461382	0.519632
NA20529.SG	TSI.SG	F	0	TSI.SG	1141412	0.015516	0.485249	0.499235
NA20530.SG	TSI.SG	F	0	TSI.SG	1147800	0.023887	0.471564	0.504549
NA20531.SG	TSI.SG	F	0	TSI.SG	1143669	0.018972	0.478016	0.503012
NA20532.SG	TSI.SG	M	0	TSI.SG	1141098	0.012847	0.478796	0.508357
NA20533.SG	TSI.SG	F	0	TSI.SG	1139853	0.014254	0.450230	0.535516
NA20534.SG	TSI.SG	M	0	TSI.SG	1147502	0.016090	0.455035	0.528876
NA20535.SG	TSI.SG	F	0	TSI.SG	1148456	0.034282	0.453377	0.512341
NA20536.SG	TSI.SG	M	0	TSI.SG	1141046	0.011445	0.458240	0.530315
NA20538.SG	TSI.SG	M	0	TSI.SG	1145410	0.031895	0.493608	0.474497
NA20539.SG	TSI.SG	M	0	TSI.SG	1133428	0.001191	0.452586	0.546223
NA20540.SG	TSI.SG	F	0	TSI.SG	864947	0.000010	0.428364	0.571626
NA20541.SG	TSI.SG	F	0	TSI.SG	1147771	0.001788	0.451897	0.546314
NA20542.SG	TSI.SG	F	0	TSI.SG	1146803	0.042149	0.447359	0.510492
NA20543.SG	TSI.SG	M	0	TSI.SG	1148811	0.012637	0.448749	0.538615
NA20544.SG	TSI.SG	M	0	TSI.SG	1140315	0.012070	0.450252	0.537678
NA20581.SG	TSI.SG	M	0	TSI.SG	1145502	0.021515	0.467791	0.510693
NA20582.SG	TSI.SG	F	0	TSI.SG	835619	0.000010	0.430363	0.569627
NA20585.SG	TSI.SG	F	0	TSI.SG	1147395	0.025005	0.464365	0.510631
NA20586.SG	TSI.SG	M	0	TSI.SG	1094918	0.013760	0.478053	0.508187
NA20587.SG	TSI.SG	F	0	TSI.SG	1149432	0.030665	0.437210	0.532125
NA20588.SG	TSI.SG	M	0	TSI.SG	1149244	0.005051	0.471032	0.523917
NA20589.SG	TSI.SG	F	0	TSI.SG	1146665	0.014865	0.482119	0.503016
NA20752.SG	TSI.SG	M	0	TSI.SG	1147198	0.009308	0.486300	0.504392
NA20753.SG	TSI.SG	F	0	TSI.SG	1148118	0.010353	0.480708	0.508939
NA20754.SG	TSI.SG	M	0	TSI.SG	1148320	0.018205	0.459481	0.522314
NA20755.SG	TSI.SG	M	0	TSI.SG	1146685	0.015718	0.481390	0.502891
NA20756.SG	TSI.SG	F	0	TSI.SG	1142789	0.016906	0.470948	0.512145
NA20757.SG	TSI.SG	F	0	TSI.SG	1146609	0.014959	0.494773	0.490268
NA20758.SG	TSI.SG	M	0	TSI.SG	1147889	0.015206	0.462466	0.522328
NA20759.SG	TSI.SG	M	0	TSI.SG	1146792	0.024865	0.450507	0.524628
NA20760.SG	TSI.SG	F	0	TSI.SG	958337	0.014161	0.430381	0.555458
NA20761.SG	TSI.SG	F	0	TSI.SG	1147660	0.020177	0.485615	0.494208
NA20762.SG	TSI.SG	M	0	TSI.SG	1140444	0.018544	0.480761	0.500695
NA20763.SG	TSI.SG	M	0	TSI.SG	1143094	0.021656	0.462025	0.516319
NA20764.SG	TSI.SG	F	0	TSI.SG	1145519	0.012961	0.467198	0.519841
NA20765.SG	TSI.SG	M	0	TSI.SG	1145582	0.011470	0.488003	0.500527
NA20766.SG	TSI.SG	F	0	TSI.SG	1146248	0.017165	0.466475	0.516360
NA20767.SG	TSI.SG	M	0	TSI.SG	1146956	0.022422	0.462700	0.514879
NA20768.SG	TSI.SG	F	0	TSI.SG	1148599	0.026961	0.446886	0.526153
NA20769.SG	TSI.SG	F	0	TSI.SG	963645	0.009728	0.463304	0.526968
NA20770.SG	TSI.SG	M	0	TSI.SG	1144743	0.027176	0.449206	0.523619
NA20771.SG	TSI.SG	F	0	TSI.SG	1140471	0.006930	0.469666	0.523404
NA20772.SG	TSI.SG	F	0	TSI.SG	1139511	0.012031	0.467131	0.520838
NA20773.SG	TSI.SG	F	0	TSI.SG	1134128	0.012103	0.452504	0.535393
NA20774.SG	TSI.SG	F	0	TSI.SG	1140086	0.015577	0.471319	0.513104
NA20775.SG	TSI.SG	F	0	TSI.SG	1144055	0.020725	0.459148	0.520127
NA20778.SG	TSI.SG	M	0	TSI.SG	1148438	0.025546	0.468149	0.506305
NA20783.SG	TSI.SG	M	0	TSI.SG	1142306	0.011210	0.454009	0.534782
NA20785.SG	TSI.SG	M	0	TSI.SG	1143640	0.018695	0.447535	0.533770
NA20786.SG	TSI.SG	F	0	TSI.SG	1148551	0.012256	0.492769	0.494975
NA20787.SG	TSI.SG	M	0	TSI.SG	1147360	0.010268	0.492977	0.496754
NA20790.SG	TSI.SG	F	0	TSI.SG	1142566	0.012707	0.457683	0.529611
NA20792.SG	TSI.SG	M	0	TSI.SG	1004342	0.008447	0.445583	0.545970
NA20795.SG	TSI.SG	F	0	TSI.SG	1146310	0.008280	0.475062	0.516658
NA20796.SG	TSI.SG	M	0	TSI.SG	989702	0.000010	0.471083	0.528907
NA20797.SG	TSI.SG	F	0	TSI.SG	1146375	0.000010	0.475338	0.524652
NA20798.SG	TSI.SG	M	0	TSI.SG	1135418	0.001925	0.465371	0.532704
NA20799.SG	TSI.SG	F	0	TSI.SG	1147166	0.008875	0.501298	0.489827
NA20800.SG	TSI.SG	F	0	TSI.SG	892122	0.000010	0.477836	0.522154
NA20801.SG	TSI.SG	M	0	TSI.SG	1148015	0.008127	0.461755	0.530118
NA20802.SG	TSI.SG	F	0	TSI.SG	968896	0.005314	0.494635	0.500051
NA20803.SG	TSI.SG	M	0	TSI.SG	1139123	0.025822	0.452295	0.521883
NA20804.SG	TSI.SG	F	0	TSI.SG	1137661	0.023540	0.474434	0.502026
NA20805.SG	TSI.SG	M	0	TSI.SG	1145605	0.033608	0.499650	0.466741
NA20806.SG	TSI.SG	M	0	TSI.SG	1145205	0.006295	0.489711	0.503993
NA20807.SG	TSI.SG	F	0	TSI.SG	1146932	0.007645	0.453967	0.538388
NA20808.SG	TSI.SG	F	0	TSI.SG	1137542	0.024145	0.492293	0.483562
NA20809.SG	TSI.SG	M	0	TSI.SG	1147790	0.027140	0.451878	0.520982
NA20810.SG	TSI.SG	M	0	TSI.SG	1146180	0.009836	0.488845	0.501319
NA20811.SG	TSI.SG	M	0	TSI.SG	1137956	0.021674	0.450021	0.528305
NA20812.SG	TSI.SG	M	0	TSI.SG	1142239	0.021337	0.470549	0.508114
NA20813.SG	TSI.SG	F	0	TSI.SG	1138978	0.001446	0.467072	0.531482
NA20814.SG	TSI.SG	M	0	TSI.SG	1138662	0.016627	0.465254	0.518119
NA20815.SG	TSI.SG	M	0	TSI.SG	1138357	0.033664	0.487325	0.479010
NA20818.SG	TSI.SG	F	0	TSI.SG	1145192	0.023531	0.448800	0.527669
NA20819.SG	TSI.SG	F	0	TSI.SG	1146846	0.038542	0.456052	0.505406
NA20821.SG	TSI.SG	F	0	TSI.SG	1147876	0.026270	0.461472	0.512257
NA20822.SG	TSI.SG	F	0	TSI.SG	1148498	0.023075	0.477848	0.499077
NA20826.SG	TSI.SG	F	0	TSI.SG	1138479	0.027155	0.460529	0.512316
NA20827.SG	TSI.SG	M	0	TSI.SG	1127082	0.008423	0.470100	0.521478
NA20828.SG	TSI.SG	F	0	TSI.SG	1139838	0.019387	0.487393	0.493221
NA20832.SG	TSI.SG	F	0	TSI.SG	1124863	0.025616	0.483550	0.490834
I6561	BA-N	M	3985.0	Ukraine_Alexandria_MBA	724272	0.141436	0.172893	0.685671
MJ-19_noUDG.SG	BA-N	F	1537.0	Ukraine_Chernyakhiv.SG	151207	0.127760	0.221065	0.651175
MJ-37_noUDG.SG	BA-N	F	1624.0	Ukraine_Chernyakhiv.SG	108385	0.105494	0.315819	0.578687
MJ-12_noUDG.SG	BA-S	F	2847.0	Ukraine_Cimmerians.SG	186478	0.016287	0.485108	0.498605
ILK002	EF-ADMIX	M	4734.0	Ukraine_EBA_GlobularAmphora	906472	0.246801	0.690336	0.062862
I4110	BA-N	F	5394.0	Ukraine_Eneolithic_oHG	580464	0.343614	0.177532	0.478854
I2111	BA-S	M	5622.0	Ukraine_Eneolithic_Trypillia	61199	0.165735	0.707819	0.126445
I3151	BA-S	M	5675.0	Ukraine_Eneolithic_Trypillia	33472	0.194811	0.679391	0.125798
ILK001	EF-ADMIX	M	4773.0	Ukraine_GlobularAmphora	881124	0.257888	0.682347	0.059765
ILK003	EF-ADMIX	F	4781.0	Ukraine_GlobularAmphora	869103	0.225127	0.689247	0.085626
MJ-13_noUDG.SG	BA-N	F	2495.0	Ukraine_IA_WesternScythian_o1.SG	182149	0.162839	0.198052	0.639110
MJ-14_noUDG.SG	BA-N	M	2593.0	Ukraine_IA_WesternScythian_o1.SG	93581	0.175462	0.246453	0.578085
VK541_noUDG.SG	BA-N	M	700.0	Ukraine_Medieval.SG	998710	0.142301	0.248558	0.609141
I1733	HG	F	10200.0	Ukraine_Mesolithic	252921	0.606582	0.000010	0.393408
I1763	HG	M	10081.0	Ukraine_Mesolithic	813689	0.581347	0.000010	0.418643
I5876	HG	M	8832.0	Ukraine_Mesolithic	467070	0.703081	0.000010	0.296909
Ukraine_HG1_noUDG.SG	HG	M	10658.0	Ukraine_Mesolithic_dup.I1819.SG	119072	0.526005	0.000010	0.473985
I1737	HG	F	10358.0	Ukraine_Mesolithic	76693	0.606626	0.000010	0.393364
I5885	HG	F	8099.0	Ukraine_Mesolithic	162967	0.735442	0.000010	0.264548
I1732	HG	F	7218.0	Ukraine_N	732557	0.708829	0.000010	0.291161
I1734	HG	M	8100.0	Ukraine_Mesolithic	748741	0.701224	0.000010	0.298766
I1736	HG	F	8110.0	Ukraine_Mesolithic	649622	0.720244	0.000010	0.279746
I1738	HG	M	7348.0	Ukraine_N	710971	0.706374	0.000010	0.293616
I3714	HG	M	7100.0	Ukraine_N	116886	0.689373	0.000010	0.310617
I3715	HG	M	7526.0	Ukraine_N	458968	0.679064	0.000010	0.320926
I3717	HG	M	7242.0	Ukraine_N	488039	0.648962	0.000010	0.351028
I3718	HG	M	7217.0	Ukraine_N	488295	0.741466	0.000010	0.258524
I4111	HG	F	6593.0	Ukraine_Eneolithic	727738	0.697940	0.000010	0.302050
I4114	HG	M	7350.0	Ukraine_N	581061	0.712352	0.000010	0.287638
I5875	HG	M	7095.0	Ukraine_N	435713	0.744440	0.000010	0.255550
I5883	HG	M	7048.0	Ukraine_N	163572	0.681861	0.000010	0.318129
I5890	HG	M	7092.0	Ukraine_N	289827	0.774277	0.000010	0.225713
I5892	HG	M	7069.0	Ukraine_N	115699	0.724254	0.000010	0.275736
I5891	HG	M	7297.0	Ukraine_N_1d.rel.I4114	17029	0.703172	0.000010	0.296818
I5869	HG	M	7465.0	Ukraine_N_1d.rel.I5870	101074	0.671377	0.000010	0.328613
I5893	HG	M	7249.0	Ukraine_N_1d.rel.I5881	63431	0.743020	0.000010	0.256970
I5879	HG	M	7208.0	Ukraine_N_brother.I8590_father.or.son.I3718	123930	0.758309	0.000010	0.241681
I20776	HG	M	6950.0	Ukraine_N_dup.I4112	22291	0.665276	0.000010	0.334714
I5888	HG	M	6950.0	Ukraine_N_father.or.son.I5875	75810	0.754217	0.000010	0.245773
I5878	HG	M	7139.0	Ukraine_N_father.or.son.I5883	57075	0.623864	0.000010	0.376126
I3712	HG	M	7377.0	Ukraine_N	55849	0.653647	0.000010	0.346343
I3713	HG	M	6942.0	Ukraine_N	52180	0.690835	0.000010	0.309155
I5868	HG	M	7313.0	Ukraine_N	20422	0.704048	0.000010	0.295942
I5873	HG	F	7334.0	Ukraine_N	21873	0.644819	0.008269	0.346912
I5881	HG	M	7077.0	Ukraine_N	69981	0.765410	0.000010	0.234580
I5886	HG	M	7212.0	Ukraine_N	79951	0.680252	0.000010	0.319738
I5889	HG	F	6988.0	Ukraine_N	50617	0.720859	0.000010	0.279131
I5957	HG	M	7287.0	Ukraine_N	75702	0.689699	0.000010	0.310291
I6133	HG	F	7200.0	Ukraine_N	39905	0.665520	0.000010	0.334470
Ukraine_N1_noUDG.SG	HG	M	7300.0	Ukraine_N_son.I1732.SG	114550	0.611994	0.000010	0.387996
scy009_noUDG.SG	BA-N	M	2568.0	Ukraine_Scythian.SG	800081	0.207166	0.266595	0.526240
scy010_noUDG.SG	BA-N	F	2606.0	Ukraine_Scythian.SG	314724	0.129927	0.273535	0.596539
VK540_noUDG.SG	BA-N	F	900.0	Ukraine_Viking_1d.rel.VK539.SG	586166	0.145026	0.194879	0.660095
VK542_noUDG.SG	BA-N	M	900.0	Ukraine_Viking_o.SG	703124	0.147560	0.258737	0.593703
VK539_noUDG.SG	BA-N	M	900.0	Ukraine_Viking.SG	831472	0.140030	0.188926	0.671043
I1775	BA-N	M	3563.0	Wales_C_EBA	403881	0.185796	0.219118	0.595086
I6771	BA-N	F	2042.0	Wales_IA	200906	0.193385	0.267298	0.539317
I16488	BA-N	M	3050.0	Wales_LBA	544747	0.180397	0.246840	0.572763
I16476	BA-N	F	3350.0	Wales_MBA	48767	0.142250	0.275240	0.582510
I2574	BA-N	F	3277.0	Wales_MBA	308508	0.192400	0.223642	0.583958
I16479_d	BA-N	U	3250.0	Wales_MBA_lc	4291	0.205223	0.270256	0.524520
I5440	BA-N	M	3383.0	Wales_MBA_lowEEF	174135	0.239815	0.188987	0.571198
I6754	HG	M	9580.0	Wales_Mesolithic	343862	0.999980	0.000010	0.000010
I16405	BA-N	M	2250.0	Wales_MIA	836473	0.183124	0.292399	0.524478
I16410	BA-N	F	2226.0	Wales_MIA_LIA	38654	0.209353	0.277200	0.513447
I16475	BA-N	M	2226.0	Wales_MIA_LIA	212645	0.169092	0.225922	0.604986
I16514	BA-N	F	2226.0	Wales_MIA_LIA_lc	12375	0.201535	0.314613	0.483852
I16491	EF-ADMIX	M	4686.0	Wales_N	95822	0.220145	0.771830	0.008025
I3023	EF-ADMIX	M	5300.0	Wales_N	122974	0.238675	0.713540	0.047785
I3033	EF-ADMIX	F	5533.0	Wales_N	96291	0.212788	0.787202	0.000010
I5358	EF-ADMIX	F	4918.0	Wales_N	239327	0.215594	0.784396	0.000010
I5359	EF-ADMIX	M	5600.0	Wales_N	515026	0.227528	0.772462	0.000010
SB462A2_lib.SG	EF-ADMIX	F	5533.0	Wales_N.SG	96545	0.215641	0.784349	0.000010
SB568A_lib.SG	EF-ADMIX	F	4776.0	Wales_N.SG	106593	0.231792	0.748588	0.019620
SB577A_lib.SG	EF-ADMIX	F	5200.0	Wales_N.SG	151976	0.253415	0.714439	0.032146
HAD011	BA-N	M	1200.0	England_Saxon.SG	851883	0.166952	0.198258	0.634790
JAG34_noUDG.SG	BA-N	M	3715.0	Croatia_Jagodnjak_MBA.SG	895881	0.226524	0.365312	0.408164
JAG58_noUDG.SG	BA-S	M	3650.0	Croatia_Jagodnjak_MBA.SG	733958	0.247743	0.358149	0.394108
JAG78_noUDG.SG	BA-N	M	3650.0	Croatia_Jagodnjak_MBA.SG	898376	0.247019	0.347313	0.405668
JAG82_noUDG.SG	BA-N	M	3650.0	Croatia_Jagodnjak_MBA.SG	843839	0.257610	0.353518	0.388873
JAG85_noUDG.SG	BA-S	F	3650.0	Croatia_Jagodnjak_MBA.SG	707187	0.201306	0.384902	0.413793
JAG93_noUDG.SG	BA-S	F	3650.0	Croatia_Jagodnjak_MBA.SG	780622	0.166697	0.421336	0.411967
POP02_noUDG.SG	EF	F	6450.0	Croatia_Popova_MN.SG	829553	0.000010	0.859522	0.140468
POP04_noUDG.SG	EF	M	6450.0	Croatia_Popova_MN.SG	857342	0.023473	0.824329	0.152198
POP05_noUDG.SG	EF	F	6450.0	Croatia_Popova_MN.SG	760168	0.002597	0.853573	0.143831
POP06_noUDG.SG	EF	F	6450.0	Croatia_Popova_MN.SG	919398	0.005660	0.813983	0.180358
POP07_noUDG.SG	EF	M	6635.0	Croatia_Popova_MN.SG	832911	0.000010	0.862371	0.137619
POP08_noUDG.SG	EF	F	6450.0	Croatia_Popova_MN.SG	773121	0.030016	0.823510	0.146474
POP09_noUDG.SG	EF	F	6450.0	Croatia_Popova_MN.SG	838487	0.029741	0.832083	0.138176
POP12_noUDG.SG	EF	F	6450.0	Croatia_Popova_MN.SG	814668	0.000010	0.840183	0.159807
POP13_noUDG.SG	EF	F	6450.0	Croatia_Popova_MN.SG	769224	0.037550	0.825856	0.136595
POP14_noUDG.SG	EF	F	6488.0	Croatia_Popova_MN.SG	887248	0.013447	0.844862	0.141691
POP16_noUDG.SG	EF	F	6450.0	Croatia_Popova_MN.SG	796053	0.000010	0.881032	0.118958
POP19_noUDG.SG	EF	F	6450.0	Croatia_Popova_MN.SG	849644	0.008980	0.825576	0.165444
POP24_noUDG.SG	EF	M	6450.0	Croatia_Popova_MN.SG	763899	0.000010	0.864134	0.135856
POP27_noUDG.SG	EF	F	6450.0	Croatia_Popova_MN.SG	806707	0.000010	0.867367	0.132623
POP33_noUDG.SG	EF	M	6324.0	Croatia_Popova_MN.SG	680781	0.013570	0.836073	0.150358
POP36_noUDG.SG	EF	M	6450.0	Croatia_Popova_MN.SG	730490	0.000010	0.858692	0.141298
POP39_noUDG.SG	BA-S	F	4626.0	Croatia_Popova_CA.SG	959986	0.036206	0.530556	0.433237
Syltholm1.SG	HG	F	5746.0	Denmark_Syltholm_LM_EN	1039756	0.999980	0.000010	0.000010
UZZ033_noUDG	EF	M	7245.0	Italy_Sicily_N_Stentinello	492556	0.043476	0.850335	0.106189
UZZ034_noUDG	EF	F	7265.0	Italy_Sicily_N_Stentinello	373394	0.047679	0.734967	0.217354
UZZ057_noUDG	EF	M	4043.0	Italy_Sicily_EBA	240663	0.082866	0.627527	0.289606
UZZ061_noUDG	EF	M	6739.0	Italy_Sicily_MN	893937	0.058469	0.836603	0.104928
UZZ075_noUDG	EF	F	7217.0	Italy_Sicily_N_Stentinello	1027719	0.023165	0.871469	0.105366
UZZ077_noUDG	EF	F	7367.0	Italy_Sicily_EN	243429	0.067747	0.763628	0.168625
UZZ079_noUDG	HG	F	8580.0	Italy_Sicily_LateMesolithic_Castelnovian	1014810	0.999979	0.000011	0.000010
UZZ081_noUDG	HG	M	8578.0	Italy_Sicily_LateMesolithic_Castelnovian	406292	0.999980	0.000010	0.000010
UZZ087_noUDG	EF	F	7212.0	Italy_Sicily_N_Stentinello	85431	0.082148	0.796275	0.121577
UZZ099_noUDG	EF	M	5951.0	Italy_Sicily_MN	37364	0.151688	0.646593	0.201719
I7569	BA-N	F	3484.0	England_C_EBA	198172	0.173846	0.216627	0.609527
SAL011.SG	BA-S	M	2237.0	Italy_Salapia_Daunian.SG_1d.rel.SAL007.SG	49814	0.071723	0.550649	0.377628
ORD006.SG	BA-S	M	2576.0	Italy_Ordona_Daunian.SG	127882	0.050001	0.518172	0.431828
ORD009.SG	BA-S	F	2497.0	Italy_Ordona_Daunian.SG	694368	0.057985	0.499965	0.442049
SAL001.SG	BA-S	M	3102.0	Italy_Salapia_Daunian.SG	51307	0.057503	0.532741	0.409756
SAL003.SG	BA-S	F	2289.0	Italy_Salapia_Daunian.SG	116578	0.030912	0.580300	0.388789
ORD001.SG	BA-S	F	2604.0	Italy_Ordona_Daunian.SG_1d.rel.ORD009.SG	41811	0.048957	0.514318	0.436724
ORD004.SG	BA-S	F	2389.0	Italy_Ordona_Daunian.SG_daughter.SAL011.SG	41300	0.072005	0.475851	0.452144
SAL007.SG	EF	F	2700.0	Italy_Salapia_Daunian.SG	49942	0.054809	0.607707	0.337484
SAL010.SG	BA-S	M	2700.0	Italy_Salapia_Daunian.SG_1d.rel.SAL007.SG	31994	0.071437	0.403938	0.524625
ORD014.SG	BA-S	M	2507.0	Italy_Ordona_Daunian.SG	117971	0.049686	0.498935	0.451379
ORD019.SG	BA-S	M	1750.0	Italy_Ordona_Daunian.SG	49469	0.021307	0.513792	0.464900
SGR002.SG	BA-S	M	2541.0	Italy_SanGiovanni_IA.SG	106219	0.027370	0.511526	0.461104
SGR003.SG	BA-S	F	2225.0	Italy_SanGiovanni_IA.SG	60313	0.019287	0.505191	0.475523
ORD010.SG	BA-S	F	870.0	Italy_Ordona_Medieval.SG	667313	0.000010	0.546820	0.453170
ORD011.SG	BA-S	M	1750.0	Italy_Ordona_Daunian_possible.SG	97831	0.032877	0.555908	0.411215
DER002	EF	M	6950.0	Germany_Saxony_LBK_N	734947	0.020947	0.908117	0.070935
DER003	EF	F	6950.0	Germany_Saxony_LBK_N	469189	0.036761	0.914402	0.048837
DER004	EF	M	6950.0	Germany_Saxony_LBK_N	195855	0.060751	0.899800	0.039449
DER005	EF	F	7053.0	Germany_Saxony_LBK_N	427565	0.020327	0.920712	0.058961
DER006	EF	M	6950.0	Germany_Saxony_LBK_N	448545	0.012723	0.930711	0.056566
DER007	EF	F	6950.0	Germany_Saxony_LBK_N	654369	0.005269	0.942847	0.051883
DER009	EF	M	7028.0	Germany_Saxony_LBK_N	776523	0.065110	0.865775	0.069115
DER010	EF	F	6966.0	Germany_Saxony_LBK_N	557959	0.029814	0.914991	0.055195
DER011	EF	M	6950.0	Germany_Saxony_LBK_N_son.DER022	408506	0.014376	0.920439	0.065186
DER012	EF	F	6950.0	Germany_Saxony_LBK_N	555067	0.035437	0.893234	0.071329
DER013	EF	M	6950.0	Germany_Saxony_LBK_N	699200	0.000010	0.929103	0.070887
DER014	EF	M	6854.0	Germany_Saxony_LBK_N_brother.DER015	425514	0.069943	0.897078	0.032979
DER015	EF	F	6950.0	Germany_Saxony_LBK_N	521572	0.033031	0.924482	0.042486
DER017	EF	M	6950.0	Germany_Saxony_LBK_N	194111	0.048904	0.904136	0.046961
DER018	EF	F	6950.0	Germany_Saxony_LBK_N	414635	0.017506	0.918980	0.063514
DER019	EF	F	6950.0	Germany_Saxony_LBK_N_1d.rel.DER018	225955	0.046918	0.867919	0.085163
DER020	EF	M	6985.0	Germany_Saxony_LBK_N	102487	0.039844	0.920168	0.039988
DER021	EF	M	6950.0	Germany_Saxony_LBK_N	425576	0.023723	0.906020	0.070257
DER022	EF	F	7058.0	Germany_Saxony_LBK_N	608195	0.008494	0.934385	0.057121
DER023	EF	F	6950.0	Germany_Saxony_LBK_N	718074	0.017485	0.922595	0.059920
DER024	EF	F	7047.0	Germany_Saxony_LBK_N	559267	0.019523	0.938937	0.041540
DER026	EF	M	6950.0	Germany_Saxony_LBK_N	391792	0.053105	0.895562	0.051333
DER028	EF	F	6950.0	Germany_Saxony_LBK_N	705519	0.022538	0.903302	0.074160
DER029	EF	F	6950.0	Germany_Saxony_LBK_N	365152	0.020081	0.926676	0.053243
DER030	EF	M	6950.0	Germany_Saxony_LBK_N	268852	0.046254	0.911713	0.042033
DER031	EF	M	7047.0	Germany_Saxony_LBK_N	215245	0.025542	0.893460	0.080998
DER032	EF	M	7172.0	Germany_Saxony_LBK_N	636061	0.020993	0.914735	0.064273
DER033	EF	F	6950.0	Germany_Saxony_LBK_N	698377	0.011646	0.932397	0.055957
DER034	EF	F	6950.0	Germany_Saxony_LBK_N	553436	0.022241	0.932295	0.045464
DER035	EF	F	6950.0	Germany_Saxony_LBK_N	385011	0.022088	0.912447	0.065465
DER036	EF	F	6950.0	Germany_Saxony_LBK_N	684167	0.027957	0.905144	0.066899
DER037	EF	F	7053.0	Germany_Saxony_LBK_N	140993	0.038879	0.884225	0.076896
F4_I.SG	BA-S	M	1800.0	Italy_CasalBertone_RomanImperial	296842	0.000010	0.517029	0.482961
T46.SG	BA-S	M	1800.0	Italy_CasalBertone_RomanImperial	182732	0.000010	0.519953	0.480037
FLR008	EF-ADMIX	M	6183.0	France_Calvados_N_Norman_father.or.son.FLR002	184752	0.169920	0.800046	0.030034
FLR009	EF	M	5806.0	France_Calvados_N_Norman	122859	0.140336	0.699819	0.159845
FLR011	EF	M	5566.0	France_Calvados_N_Norman	40621	0.189015	0.789300	0.021685
FLR012	EF-ADMIX	M	5844.0	France_Calvados_N_Norman_lc	10226	0.115319	0.766407	0.118274
FLR015	EF-ADMIX	M	6315.0	France_Calvados_N_Norman_father.or.son.FLR007	131997	0.177889	0.819366	0.002745
Ess7.SG	EF	M	6975.0	Germany_EssenbachAmmerbreite_LBK_EN.SG	1149390	0.004138	0.864001	0.131860
Herx.SG	EF	F	7078.0	Germany_Herxheim_LBK_EN.SG	1143307	0.011355	0.880752	0.107893
